make all && bin/test_stats --gtest_filter=Stats.Opt
mkdir -p `dirname tmp/test_stats.cpp.d`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -MM -MT 'tmp/test_stats.cpp.o' src/test_stats.cpp > tmp/test_stats.cpp.d
mkdir -p `dirname tmp/test_stats.cpp.o`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -c -o tmp/test_stats.cpp.o src/test_stats.cpp
mkdir -p `dirname bin/test_stats`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -o bin/test_stats tmp/test_stats.cpp.o tmp/messenger.cpp.o tmp/rng.cpp.o tmp/deck.cpp.o tmp/hello.cpp.o tmp/search.cpp.o tmp/card.cpp.o  lib/libgooglemock-1.8.1.so lib/libgoogletest-1.8.1.so
Note: Google Test filter = Stats.Opt
[==========] Running 1 test from 1 test case.
[----------] Global test environment set-up.
[----------] 1 test from Stats
[ RUN      ] Stats.Opt
n,cipherZth,cipherOffset,cutZth,cutOffset,cipherMean,cipherSd,cipher2Mean,cipher2Sd,cutMean,cutSd,cut2Mean,cut2Sd,xyMean,xySd
41,5,0,1,35,151.951,0.0269623,188.693,0.107963,151.953,0.0270657,188.826,0.114169,188.814,0.129617
41,5,0,1,36,151.955,0.0204534,188.713,0.128786,151.963,0.0260019,188.893,0.149781,188.861,0.138268
41,5,0,1,37,151.95,0.0354299,188.677,0.11108,151.962,0.0255964,188.818,0.134288,188.907,0.122398
41,5,0,1,38,151.954,0.0259761,188.666,0.120022,151.958,0.0325793,188.844,0.136539,188.82,0.132879
41,5,0,1,39,151.957,0.0317805,188.749,0.110902,151.964,0.0285339,188.893,0.102372,188.847,0.0912831
41,5,0,2,-1,151.948,0.0187328,188.817,0.134642,151.954,0.0241373,241.507,0.0894451,241.508,0.0875329
41,5,0,2,0,151.951,0.0245743,188.75,0.120064,151.952,0.0308867,241.526,0.106658,241.512,0.111698
41,5,0,2,1,151.96,0.0344975,188.779,0.103886,151.942,0.026609,188.791,0.123784,188.814,0.101812
41,5,0,2,2,151.958,0.0240566,188.702,0.140496,151.959,0.0207897,188.84,0.12178,188.861,0.141705
41,5,0,2,3,151.955,0.0272234,188.713,0.157684,151.964,0.0274762,188.867,0.133951,188.878,0.106433
41,5,0,2,4,151.955,0.0191677,188.718,0.103139,151.967,0.0281196,188.871,0.142264,188.831,0.152413
41,5,0,2,5,151.969,0.0323228,188.72,0.15268,151.954,0.0273918,188.758,0.114123,188.844,0.119781
41,5,0,2,35,151.951,0.0252783,188.699,0.129447,151.947,0.0289555,188.823,0.108598,188.809,0.192387
41,5,0,2,36,151.959,0.0257413,188.754,0.104906,151.959,0.0296807,188.841,0.128509,188.851,0.128039
41,5,0,2,37,151.952,0.03092,188.675,0.139674,151.954,0.0259805,188.842,0.141147,188.779,0.136561
41,5,0,2,38,151.949,0.0246147,188.734,0.128668,151.949,0.027921,188.842,0.136994,188.815,0.138699
41,5,0,2,39,151.961,0.0283707,188.758,0.10576,151.957,0.0242996,188.858,0.115378,188.884,0.117314
41,5,0,3,-1,151.95,0.0249499,188.8,0.127678,151.954,0.0229448,241.52,0.115301,241.514,0.113863
41,5,0,3,0,151.962,0.0238281,188.881,0.126162,151.965,0.0285271,241.524,0.0951063,241.474,0.0801202
41,5,0,3,1,151.959,0.0295317,188.742,0.158905,151.959,0.028471,188.856,0.13412,188.836,0.114901
41,5,0,3,2,151.95,0.0240249,188.693,0.12303,151.956,0.0321979,188.791,0.153116,188.858,0.127487
41,5,0,3,3,151.949,0.0311115,188.703,0.135832,151.965,0.0320233,188.89,0.126071,188.84,0.134325
41,5,0,3,4,151.947,0.0213153,188.707,0.11744,151.953,0.0363306,188.872,0.137186,188.825,0.122138
41,5,0,3,5,151.946,0.0268337,188.638,0.0921451,151.956,0.0214018,188.814,0.130989,188.786,0.0980391
41,5,0,3,35,151.946,0.0266765,188.705,0.114719,151.966,0.0279996,188.874,0.116391,188.821,0.108209
41,5,0,3,36,151.954,0.0251849,188.676,0.153584,151.945,0.0237539,188.784,0.12111,188.848,0.136142
41,5,0,3,37,151.948,0.0250497,188.758,0.156893,151.951,0.0204476,188.835,0.131706,188.859,0.139251
41,5,0,3,38,151.952,0.0225505,188.731,0.0971225,151.949,0.0307878,188.83,0.14031,188.842,0.0918556
41,5,0,3,39,151.953,0.0310842,188.738,0.162495,151.953,0.0240632,188.805,0.159775,188.86,0.115343
41,5,0,4,-1,151.957,0.0287287,188.819,0.124385,151.956,0.0292576,241.495,0.106877,241.48,0.105171
41,5,0,4,0,151.953,0.0264743,188.745,0.10299,151.964,0.0247354,241.531,0.0876184,241.514,0.0843708
41,5,0,4,1,151.958,0.030666,188.776,0.167172,151.953,0.0339507,188.837,0.131587,188.836,0.115415
41,5,0,4,2,151.962,0.0319881,188.721,0.152407,151.949,0.026439,188.818,0.106778,188.912,0.139661
41,5,0,4,3,151.962,0.0271587,188.739,0.164463,151.958,0.0262301,188.829,0.105559,188.86,0.101782
41,5,0,4,4,151.964,0.0296476,188.667,0.100763,151.955,0.0242275,188.832,0.129607,188.854,0.110895
41,5,0,4,5,151.942,0.0305684,188.714,0.125216,151.958,0.0210174,188.852,0.112857,188.779,0.14026
41,5,0,4,35,151.953,0.0292131,188.716,0.111257,151.946,0.0223407,188.822,0.133951,188.824,0.128344
41,5,0,4,36,151.963,0.0320309,188.692,0.133694,151.957,0.0294184,188.819,0.0999429,188.826,0.128575
41,5,0,4,37,151.944,0.0198699,188.735,0.0891127,151.956,0.0257871,188.883,0.132061,188.796,0.158077
41,5,0,4,38,151.954,0.0236043,188.721,0.13387,151.95,0.0297605,188.803,0.119146,188.871,0.148125
41,5,0,4,39,151.953,0.0311232,188.742,0.123645,151.96,0.0247884,188.869,0.154379,188.841,0.0914124
41,5,0,5,-1,151.956,0.0192473,188.822,0.118275,151.956,0.0280739,241.516,0.110608,241.544,0.102901
41,5,0,5,0,151.974,0.03364,242.108,0.156844,151.974,0.03364,242.108,0.156844,6365.23,0.0340792
41,5,0,5,1,151.946,0.0245991,188.751,0.133798,151.952,0.0270147,188.827,0.127672,241.585,0.108814
41,5,0,5,2,151.956,0.0192048,188.757,0.157502,151.958,0.0338173,188.837,0.137432,241.569,0.11565
41,5,0,5,3,151.947,0.0237296,188.713,0.15277,151.955,0.0272931,188.859,0.134219,241.584,0.103317
41,5,0,5,4,151.96,0.0298256,188.774,0.130416,151.963,0.0342125,188.823,0.124341,241.598,0.127416
41,5,0,5,5,151.962,0.0349945,188.763,0.15742,151.952,0.0328496,188.784,0.143289,241.61,0.0837138
41,5,0,5,35,151.952,0.0213443,188.768,0.156414,151.962,0.0283868,188.866,0.103098,241.55,0.0944029
41,5,0,5,36,151.947,0.0214302,188.753,0.101886,151.953,0.0207712,188.766,0.118591,241.556,0.10237
41,5,0,5,37,151.965,0.0269243,188.763,0.108833,151.952,0.033812,188.841,0.123402,241.579,0.145576
41,5,0,5,38,151.965,0.0244097,188.756,0.139618,151.952,0.0213754,188.869,0.114909,241.578,0.107142
41,5,0,5,39,151.954,0.0248918,188.836,0.0942656,151.949,0.023221,188.821,0.133421,241.6,0.0822837
41,5,1,0,-1,151.947,0.0241742,188.67,0.114821,151.962,0.0310505,241.508,0.116492,188.832,0.114419
41,5,1,0,0,151.96,0.0299824,188.681,0.147232,151.942,0.0237727,241.492,0.106872,188.809,0.156006
41,5,1,0,1,151.971,0.0243881,188.759,0.131693,151.957,0.0383429,188.844,0.128108,241.524,0.0885098
41,5,1,0,2,151.96,0.0304406,188.755,0.109942,151.949,0.0342425,188.849,0.128632,188.702,0.0981421
41,5,1,0,3,151.953,0.0226125,188.698,0.115359,151.955,0.0214306,188.814,0.122081,188.704,0.137573
41,5,1,0,4,151.95,0.0284301,188.68,0.110689,151.953,0.0227468,188.821,0.165413,188.747,0.128935
41,5,1,0,5,151.96,0.0333169,188.704,0.112177,151.961,0.0266178,188.872,0.127482,188.808,0.1343
41,5,1,0,35,151.957,0.0252674,188.726,0.155852,151.954,0.0271069,188.782,0.160317,188.758,0.118386
41,5,1,0,36,151.952,0.0294116,188.654,0.109163,151.955,0.0279977,188.82,0.135219,188.711,0.119358
41,5,1,0,37,151.959,0.0332825,188.739,0.11286,151.959,0.0283128,188.789,0.102285,188.764,0.10087
41,5,1,0,38,151.957,0.0306169,188.706,0.148262,151.953,0.0261157,188.819,0.149312,188.761,0.142645
41,5,1,0,39,151.958,0.041548,188.752,0.115515,151.948,0.0209733,188.815,0.138347,188.71,0.121102
41,5,1,1,-1,151.954,0.0288293,188.757,0.120691,151.962,0.0235611,241.519,0.112464,188.855,0.113971
41,5,1,1,0,151.948,0.034353,188.749,0.143777,151.952,0.0273827,241.51,0.0949416,188.765,0.134683
41,5,1,1,1,151.948,0.0256728,188.698,0.155603,151.95,0.022225,188.81,0.114078,241.539,0.104867
41,5,1,1,2,151.95,0.0299311,188.666,0.116062,151.957,0.0266076,188.842,0.122354,188.722,0.0934418
41,5,1,1,3,151.955,0.0285598,188.731,0.117138,151.96,0.0322019,188.868,0.15278,188.777,0.139982
41,5,1,1,4,151.957,0.0325064,188.712,0.140309,151.961,0.0326891,188.879,0.137233,188.77,0.144882
41,5,1,1,5,151.965,0.0227461,188.725,0.120592,151.954,0.0174157,188.81,0.109325,188.731,0.128083
41,5,1,1,35,151.951,0.0286193,188.695,0.107929,151.966,0.0247365,188.887,0.142406,188.762,0.109927
41,5,1,1,36,151.963,0.035438,188.681,0.128029,151.951,0.0251824,188.809,0.139278,188.743,0.120453
41,5,1,1,37,151.95,0.0287787,188.686,0.0996633,151.955,0.0321019,188.808,0.116567,188.732,0.123763
41,5,1,1,38,151.953,0.030914,188.7,0.123803,151.954,0.0272824,188.84,0.116774,188.708,0.134927
41,5,1,1,39,151.953,0.0231673,188.72,0.131806,151.958,0.0231268,188.843,0.100514,188.762,0.14147
41,5,1,2,-1,151.955,0.0208746,188.792,0.131855,151.947,0.0307803,241.48,0.0842076,188.826,0.130789
41,5,1,2,0,151.96,0.0326615,188.724,0.115027,151.958,0.029,241.561,0.119136,188.822,0.109431
41,5,1,2,1,151.951,0.0226285,188.703,0.122857,151.956,0.0326664,188.855,0.145632,241.484,0.101453
41,5,1,2,2,151.966,0.0322478,188.678,0.11866,151.958,0.0345942,188.81,0.120191,188.749,0.108366
41,5,1,2,3,151.966,0.0333065,188.717,0.13299,151.952,0.0260453,188.82,0.114957,188.747,0.139042
41,5,1,2,4,151.956,0.040196,188.741,0.135457,151.963,0.0236098,188.844,0.115197,188.756,0.129739
41,5,1,2,5,151.949,0.0286145,188.699,0.141145,151.958,0.0334198,188.841,0.142058,188.779,0.143573
41,5,1,2,35,151.961,0.0216054,188.729,0.140427,151.956,0.0301448,188.8,0.191166,188.781,0.131318
41,5,1,2,36,151.963,0.0245297,188.72,0.155477,151.966,0.0360602,188.832,0.124532,188.721,0.127028
41,5,1,2,37,151.956,0.0338091,188.723,0.152494,151.957,0.0298276,188.823,0.109014,188.76,0.112932
41,5,1,2,38,151.956,0.0240683,188.68,0.133874,151.955,0.0270747,188.809,0.124124,188.76,0.144091
41,5,1,2,39,151.965,0.0322312,188.726,0.12375,151.958,0.0335837,188.839,0.139938,188.681,0.13598
41,5,1,3,-1,151.957,0.0320446,188.718,0.131747,151.949,0.025704,241.485,0.129926,188.812,0.127607
41,5,1,3,0,151.963,0.0250461,188.761,0.149744,151.964,0.0271227,241.525,0.064728,243.934,0.895674
41,5,1,3,1,151.955,0.0255873,188.767,0.16185,151.955,0.0305167,188.793,0.118308,241.61,0.10452
41,5,1,3,2,151.956,0.0253172,188.709,0.123121,151.958,0.0275772,188.908,0.107568,188.835,0.138715
41,5,1,3,3,151.951,0.0261915,188.684,0.0867733,151.948,0.0262447,188.825,0.151907,188.809,0.147145
41,5,1,3,4,151.946,0.0215917,188.679,0.126807,151.955,0.0290212,188.847,0.0987286,188.824,0.140324
41,5,1,3,5,151.961,0.0253128,188.765,0.127166,151.961,0.0263144,188.852,0.134482,188.792,0.130048
41,5,1,3,35,151.957,0.0371447,188.699,0.113627,151.946,0.0173508,188.804,0.130695,188.811,0.141709
41,5,1,3,36,151.949,0.0265738,188.705,0.131464,151.955,0.0314741,188.835,0.121773,188.77,0.1245
41,5,1,3,37,151.956,0.0273366,188.703,0.128947,151.957,0.0322002,188.832,0.128904,188.886,0.100503
41,5,1,3,38,151.966,0.035281,188.759,0.0942038,151.953,0.0303346,188.834,0.145683,188.714,0.102519
41,5,1,3,39,151.956,0.0255505,188.679,0.115268,151.949,0.0218856,188.846,0.111837,188.813,0.120157
41,5,1,4,-1,151.948,0.0275102,188.733,0.138054,151.961,0.0265675,241.505,0.105147,244.077,0.911637
41,5,1,4,0,151.949,0.0240631,188.691,0.124987,151.961,0.0303111,241.53,0.0850194,241.542,0.0808184
41,5,1,4,1,151.959,0.0359955,188.709,0.150945,151.953,0.0190731,188.816,0.111881,241.568,0.104955
41,5,1,4,2,151.95,0.0247318,188.723,0.127898,151.956,0.0202703,188.816,0.136157,188.824,0.120265
41,5,1,4,3,151.971,0.0291909,188.727,0.123105,151.962,0.0287957,188.825,0.148981,188.82,0.15893
41,5,1,4,4,151.961,0.0288134,188.681,0.14297,151.971,0.0223174,188.899,0.102863,188.872,0.098708
41,5,1,4,5,151.954,0.0285465,188.75,0.129162,151.966,0.0294003,188.866,0.150924,188.838,0.109778
41,5,1,4,35,151.953,0.0246341,188.685,0.122416,151.957,0.0263532,188.792,0.131026,188.821,0.153998
41,5,1,4,36,151.962,0.0268231,188.687,0.151942,151.959,0.0281792,188.848,0.112698,188.793,0.102678
41,5,1,4,37,151.954,0.0269162,188.7,0.120386,151.952,0.0243223,188.809,0.114337,188.831,0.129182
41,5,1,4,38,151.954,0.031776,188.705,0.125268,151.96,0.0319816,188.818,0.171639,188.77,0.146785
41,5,1,4,39,151.968,0.0301423,188.739,0.108599,151.952,0.0242679,188.797,0.151272,188.791,0.138058
41,5,1,5,-1,151.963,0.0264359,188.752,0.105716,151.946,0.023722,241.476,0.0969087,241.518,0.1168
41,5,1,5,0,151.949,0.0247353,188.708,0.104506,151.974,0.0272127,242.12,0.202408,241.587,0.0853083
41,5,1,5,1,151.961,0.0230913,188.852,0.156731,151.961,0.0230913,188.852,0.156731,6365.22,0.0233898
41,5,1,5,2,151.952,0.030637,188.722,0.153775,151.967,0.0320965,188.901,0.176173,241.554,0.0955834
41,5,1,5,3,151.958,0.0331384,188.73,0.104539,151.958,0.0236125,188.839,0.121867,241.555,0.127595
41,5,1,5,4,151.947,0.0200662,188.697,0.133372,151.967,0.0225554,188.833,0.137104,241.564,0.0988032
41,5,1,5,5,151.957,0.0276525,188.727,0.139128,151.97,0.0299308,188.894,0.0949658,241.608,0.10354
41,5,1,5,35,151.95,0.025503,188.731,0.110076,151.965,0.0262656,188.858,0.120356,241.62,0.0865206
41,5,1,5,36,151.956,0.0217842,188.742,0.108313,151.95,0.018263,188.859,0.0995449,241.552,0.101041
41,5,1,5,37,151.956,0.0241342,188.672,0.128168,151.957,0.0304542,188.844,0.14308,241.571,0.124459
41,5,1,5,38,151.952,0.0325852,188.708,0.129817,151.96,0.026016,188.875,0.124167,241.607,0.101909
41,5,1,5,39,151.955,0.0243803,188.73,0.091202,151.948,0.0238036,188.815,0.135408,241.58,0.119829
41,5,2,0,-1,151.961,0.0309404,188.744,0.118178,151.948,0.0344851,241.486,0.105317,188.848,0.15527
41,5,2,0,0,151.96,0.022631,188.72,0.107446,151.958,0.0245296,241.5,0.0701782,188.842,0.113006
41,5,2,0,1,151.967,0.0452044,188.726,0.163514,151.954,0.0278866,188.828,0.121928,188.731,0.0935092
41,5,2,0,2,151.95,0.0297269,188.697,0.155706,151.959,0.025664,188.852,0.137314,241.515,0.133415
41,5,2,0,3,151.949,0.0220233,188.732,0.124421,151.963,0.0294837,188.877,0.128569,188.808,0.0911405
41,5,2,0,4,151.941,0.0170308,188.693,0.119263,151.959,0.0250679,188.848,0.0850527,188.727,0.107647
41,5,2,0,5,151.959,0.0270318,188.693,0.111953,151.951,0.0288195,188.82,0.0883449,188.785,0.134771
41,5,2,0,35,151.96,0.0270769,188.735,0.149192,151.959,0.029925,188.835,0.0995793,188.72,0.0941986
41,5,2,0,36,151.954,0.0250416,188.687,0.127899,151.961,0.0344422,188.878,0.164352,188.733,0.0873969
41,5,2,0,37,151.966,0.0268176,188.727,0.131953,151.959,0.0278009,188.807,0.105503,188.784,0.136486
41,5,2,0,38,151.954,0.0337634,188.712,0.14243,151.955,0.0198229,188.866,0.138239,188.734,0.12621
41,5,2,0,39,151.964,0.0361864,188.733,0.145137,151.961,0.0278013,188.849,0.149544,188.806,0.150306
41,5,2,1,-1,151.954,0.0236183,188.683,0.128864,151.947,0.0265022,241.487,0.108476,188.831,0.126186
41,5,2,1,0,151.957,0.0303311,188.751,0.160286,151.95,0.0337159,241.498,0.100105,188.854,0.118806
41,5,2,1,1,151.948,0.0272401,188.702,0.151034,151.959,0.030813,188.878,0.115727,188.78,0.112954
41,5,2,1,2,151.975,0.0333218,188.75,0.117786,151.941,0.0265137,188.844,0.154376,241.479,0.111808
41,5,2,1,3,151.954,0.0230721,188.736,0.142683,151.947,0.0297118,188.775,0.138447,188.732,0.149563
41,5,2,1,4,151.958,0.0263463,188.733,0.116199,151.955,0.0380968,188.835,0.135098,188.774,0.112995
41,5,2,1,5,151.944,0.0339789,188.698,0.111071,151.954,0.0241018,188.865,0.125136,188.767,0.143284
41,5,2,1,35,151.947,0.0289967,188.66,0.119079,151.959,0.0302367,188.816,0.137533,188.752,0.114698
41,5,2,1,36,151.947,0.0286486,188.712,0.121732,151.966,0.0334295,188.917,0.124318,188.769,0.140805
41,5,2,1,37,151.961,0.0330577,188.772,0.14773,151.952,0.0285569,188.801,0.13703,188.764,0.121277
41,5,2,1,38,151.96,0.0423424,188.746,0.108448,151.945,0.0237885,188.759,0.10758,188.776,0.143946
41,5,2,1,39,151.948,0.02729,188.651,0.14198,151.954,0.0263501,188.817,0.17229,188.711,0.119958
41,5,2,2,-1,151.951,0.0206883,188.677,0.104686,151.949,0.0264038,241.457,0.086449,188.8,0.119836
41,5,2,2,0,151.966,0.0251419,188.724,0.135163,151.956,0.0291558,241.49,0.0747254,188.841,0.162703
41,5,2,2,1,151.959,0.0366719,188.725,0.144505,151.966,0.031908,188.854,0.139063,188.731,0.113873
41,5,2,2,2,151.947,0.0278894,188.66,0.137578,151.951,0.0295635,188.816,0.141722,241.519,0.0746319
41,5,2,2,3,151.955,0.0288882,188.727,0.133045,151.96,0.0294056,188.782,0.0935603,188.795,0.109464
41,5,2,2,4,151.95,0.0301715,188.712,0.147762,151.956,0.0238839,188.814,0.155874,188.698,0.137778
41,5,2,2,5,151.963,0.0274348,188.773,0.120414,151.959,0.0300105,188.762,0.104974,188.732,0.185333
41,5,2,2,35,151.959,0.0266744,188.679,0.109674,151.953,0.0295338,188.833,0.151951,188.765,0.105532
41,5,2,2,36,151.967,0.0363403,188.696,0.133482,151.945,0.0265908,188.81,0.105763,188.757,0.157342
41,5,2,2,37,151.96,0.0303117,188.745,0.139504,151.956,0.0285303,188.85,0.138893,188.699,0.116246
41,5,2,2,38,151.956,0.02678,188.723,0.126277,151.947,0.0284834,188.838,0.120419,188.736,0.162512
41,5,2,2,39,151.958,0.0272125,188.726,0.0918234,151.964,0.0249504,188.891,0.109938,188.756,0.159521
41,5,2,3,-1,151.948,0.0186033,188.679,0.131034,151.97,0.0357321,241.561,0.118932,188.828,0.125943
41,5,2,3,0,151.951,0.0224289,188.731,0.146396,151.953,0.0245056,241.457,0.112897,244.239,0.85765
41,5,2,3,1,151.955,0.0313348,188.725,0.114008,151.966,0.0238494,188.848,0.172728,188.83,0.118427
41,5,2,3,2,151.959,0.0327482,188.722,0.132393,151.959,0.028503,188.795,0.155998,241.603,0.101645
41,5,2,3,3,151.95,0.0256603,188.682,0.120882,151.96,0.0273089,188.838,0.120828,188.809,0.0999608
41,5,2,3,4,151.953,0.0268114,188.739,0.122191,151.948,0.0319773,188.85,0.0994473,188.851,0.121361
41,5,2,3,5,151.96,0.0257381,188.699,0.071411,151.956,0.0310075,188.876,0.155107,188.845,0.141636
41,5,2,3,35,151.952,0.0265185,188.725,0.105065,151.949,0.0257986,188.829,0.0941669,188.862,0.128122
41,5,2,3,36,151.949,0.0346954,188.764,0.150112,151.956,0.0289422,188.823,0.113101,188.767,0.154981
41,5,2,3,37,151.954,0.0279388,188.692,0.117497,151.959,0.0192161,188.836,0.125335,188.846,0.180327
41,5,2,3,38,151.957,0.0332902,188.667,0.131597,151.957,0.0228171,188.832,0.129176,188.768,0.112254
41,5,2,3,39,151.966,0.0279999,188.713,0.115783,151.958,0.0233133,188.839,0.159674,188.804,0.145182
41,5,2,4,-1,151.951,0.0280803,188.67,0.137612,151.956,0.0346529,241.469,0.11466,243.916,0.849237
41,5,2,4,0,151.962,0.0336926,188.701,0.122765,151.95,0.0247374,241.509,0.109883,241.479,0.116364
41,5,2,4,1,151.962,0.0311966,188.707,0.140651,151.954,0.0329365,188.756,0.130031,188.795,0.0924128
41,5,2,4,2,151.951,0.0320216,188.716,0.153429,151.95,0.0280825,188.834,0.175256,241.543,0.118307
41,5,2,4,3,151.97,0.0226484,188.704,0.156012,151.944,0.0229707,188.824,0.115603,188.811,0.114293
41,5,2,4,4,151.959,0.0304243,188.738,0.129567,151.942,0.0269215,188.773,0.134014,188.816,0.13798
41,5,2,4,5,151.956,0.022663,188.721,0.121071,151.947,0.0223773,188.763,0.115191,188.863,0.141127
41,5,2,4,35,151.958,0.0302355,188.735,0.151306,151.953,0.0287708,188.834,0.126828,188.876,0.133097
41,5,2,4,36,151.947,0.0360691,188.723,0.0949745,151.949,0.0292919,188.805,0.132579,188.758,0.118731
41,5,2,4,37,151.944,0.0239085,188.668,0.157887,151.956,0.0321304,188.848,0.111205,188.832,0.150512
41,5,2,4,38,151.943,0.0279631,188.692,0.11819,151.953,0.0207665,188.844,0.110914,188.831,0.131646
41,5,2,4,39,151.967,0.0302668,188.675,0.111753,151.956,0.0342315,188.765,0.131203,188.824,0.0836456
41,5,2,5,-1,151.951,0.0223474,188.663,0.105094,151.963,0.0259101,241.502,0.102659,241.522,0.119362
41,5,2,5,0,151.957,0.0262071,188.691,0.12495,151.99,0.0397305,242.116,0.19118,241.595,0.119878
41,5,2,5,1,151.961,0.0310281,188.719,0.142797,151.945,0.0307148,188.809,0.132332,241.596,0.0945064
41,5,2,5,2,151.958,0.0286249,188.856,0.115533,151.958,0.0286249,188.856,0.115533,6365.21,0.0289951
41,5,2,5,3,151.951,0.0301075,188.676,0.116136,151.966,0.0257662,188.821,0.170097,241.566,0.107064
41,5,2,5,4,151.95,0.0240547,188.677,0.126128,151.96,0.0289592,188.86,0.166378,241.555,0.100182
41,5,2,5,5,151.952,0.0273101,188.743,0.149778,151.967,0.0252957,188.848,0.125803,241.569,0.0937519
41,5,2,5,35,151.96,0.0295214,188.768,0.107453,151.964,0.0194752,188.842,0.0966016,241.548,0.11133
41,5,2,5,36,151.949,0.0252142,188.742,0.0999468,151.957,0.0267855,188.849,0.126158,241.569,0.118057
41,5,2,5,37,151.96,0.0216622,188.671,0.123392,151.96,0.0272131,188.813,0.107432,241.582,0.100507
41,5,2,5,38,151.952,0.0250261,188.703,0.135791,151.949,0.0277398,188.843,0.146396,241.576,0.121215
41,5,2,5,39,151.951,0.0289322,188.687,0.128746,151.959,0.0328071,188.808,0.114985,241.566,0.117623
41,5,3,0,-1,151.956,0.0380903,188.71,0.131698,151.952,0.0283624,241.486,0.115009,188.851,0.125287
41,5,3,0,0,151.96,0.0351679,188.731,0.152945,151.955,0.0268451,241.513,0.091545,188.87,0.123029
41,5,3,0,1,151.949,0.0229312,188.676,0.110092,151.948,0.0246946,188.81,0.119687,188.74,0.156052
41,5,3,0,2,151.955,0.0326645,188.73,0.135714,151.958,0.018112,188.836,0.137541,188.728,0.0854934
41,5,3,0,3,151.948,0.0185307,188.731,0.128386,151.953,0.0269646,188.821,0.16531,241.512,0.075332
41,5,3,0,4,151.964,0.0326953,188.716,0.112717,151.96,0.0240268,188.853,0.0974518,188.803,0.134894
41,5,3,0,5,151.955,0.0320143,188.695,0.123578,151.954,0.0219321,188.834,0.139637,188.737,0.124521
41,5,3,0,35,151.952,0.0224701,188.708,0.129953,151.955,0.0299904,188.842,0.127902,188.773,0.122044
41,5,3,0,36,151.958,0.0383622,188.715,0.114059,151.95,0.0295774,188.848,0.160865,188.732,0.140303
41,5,3,0,37,151.95,0.0254736,188.755,0.142419,151.945,0.0232547,188.802,0.123484,188.705,0.103135
41,5,3,0,38,151.961,0.0314604,188.713,0.137536,151.944,0.0220385,188.796,0.134203,188.79,0.135425
41,5,3,0,39,151.96,0.0262111,188.758,0.125765,151.952,0.0263938,188.8,0.134091,188.779,0.155933
41,5,3,1,-1,151.954,0.0294221,188.681,0.142645,151.961,0.0307608,241.485,0.103168,188.861,0.155521
41,5,3,1,0,151.953,0.0246813,188.729,0.104803,151.959,0.0284566,241.51,0.141403,188.858,0.178077
41,5,3,1,1,151.947,0.0311031,188.691,0.0959798,151.96,0.0248262,188.845,0.118802,188.749,0.104899
41,5,3,1,2,151.947,0.0298552,188.65,0.10342,151.958,0.0371507,188.852,0.13693,188.729,0.114664
41,5,3,1,3,151.95,0.0283936,188.693,0.112963,151.967,0.0329207,188.869,0.180645,241.465,0.104969
41,5,3,1,4,151.962,0.0314004,188.698,0.132566,151.953,0.0319447,188.861,0.121559,188.774,0.103569
41,5,3,1,5,151.949,0.0254775,188.724,0.122581,151.946,0.0231615,188.861,0.1117,188.78,0.072778
41,5,3,1,35,151.963,0.0347952,188.717,0.134713,151.956,0.0249734,188.838,0.152656,188.702,0.130822
41,5,3,1,36,151.952,0.0185513,188.677,0.0978466,151.955,0.0289281,188.811,0.101221,188.761,0.122125
41,5,3,1,37,151.948,0.0204235,188.678,0.126578,151.959,0.0329362,188.817,0.117146,188.794,0.132803
41,5,3,1,38,151.953,0.029042,188.696,0.145266,151.954,0.0233414,188.851,0.164882,188.771,0.142019
41,5,3,1,39,151.948,0.0220107,188.697,0.138106,151.965,0.0316144,188.859,0.160717,188.749,0.128438
41,5,3,2,-1,151.954,0.0266059,188.736,0.155707,151.956,0.0280146,241.499,0.116793,188.807,0.155722
41,5,3,2,0,151.961,0.0337935,188.682,0.109633,151.952,0.0334221,241.471,0.0967274,188.87,0.135933
